user_slug,username,school
abr820,abr820,"Indian Institute of Technology, Kharagpur"
phanthaiduong22,phanthaiduong22,Ho Chi Minh University Of Science
Mayank020198,Mayank020198,
869142649,869142649,
serioton_new,serioton_new,
parag776,parag776,
bai-fr,,
2AsN9Z6O5Q,2AsN9Z6O5Q,
Danish_11,Danish_11,RBU Nagpur
Consistent_,Consistent_,
leoyu0813,leoyu0813,
Roh12,Roh12,
kind-noether3ie,,
alok_secondary,alok_secondary,
kvssg123,kvssg123,
trishantdevsingh,trishantdevsingh,
Ankit_Jaipuriar,Ankit_Jaipuriar,
zha-bi-xiao-ping,,
AbhisheK--001,AbhisheK--001,
FranALex,FranALex,
charming-noycetlb,,
MokshitGarg,MokshitGarg,Bhagwan Parshuram Institute of Technology(IPU)
Adithya_thokala,Adithya_thokala,
Yelishala_Jahnavi,Yelishala_Jahnavi,National Institute Of Technology Delhi 
ananyaverma28,ananyaverma28,
adoring-mccarthymau,,
amvsaEX4LN,amvsaEX4LN,
srinivas_d,srinivas_d,"Indian Institute of Technology, Dhanbad"
ambs_,ambs_,
Cannibal_314,Cannibal_314,
motherofsuper,motherofsuper,
Ja3,Ja3,CHARUSAT
tyche4490,tyche4490,
anshu_2211_,anshu_2211_,
PDXTITAN,PDXTITAN,
adityajethani,adityajethani,Pandit Deendayal Energy University
hhczc,,
anurag_k22,anurag_k22,IIIT Nagpur
sad-hodgkin23h,,
Pratham_Rathod,Pratham_Rathod,
shui-de-xiao-gen-ban,,
psycharchie2611,psycharchie2611,"AKGEC,GHAZIABAD"
logicMatrix,logicMatrix,
HMhN5QAPHY,HMhN5QAPHY,
Naganathan_Ramesh,Naganathan_Ramesh,Amrita University
Om_Ashish_Soni,Om_Ashish_Soni,"Dharmsinh Desai University, Nadiad"
holden_sn,,
gtemta,gtemta,NCTU
uMR5AYxKOo,uMR5AYxKOo,
sonuthecoder96,sonuthecoder96,Netaji Shubhash University Of Technology
alekhsachan,alekhsachan,Pranveer Singh Institute of Technology
akayush_kr,akayush_kr,
Bibu54123,Bibu54123,
pranavjarande,pranavjarande,"ABV Indian Institute of Information Technology,Gwalior,MP"
bbhavik_16,bbhavik_16,
TyZSqd0UGQ,TyZSqd0UGQ,
rVnCoder_07,rVnCoder_07,
jaygoti2006,jaygoti2006,
Selvaganesh_17,Selvaganesh_17,
AnkurKundu,AnkurKundu,
JAGAN_POKALA,JAGAN_POKALA,
samsingh2004,samsingh2004,Manipal Institute of Technology - Manipal
norikame,norikame,
tikamgarh_coder,tikamgarh_coder,
uh324cnt,uh324cnt,
harshita_joshi__,harshita_joshi__,NIT Sikkim
anoop42_,anoop42_,
j3mXqxtDiy,j3mXqxtDiy,
flyinglemonjx,flyinglemonjx,
rock76549,rock76549,IIT Guwahati
RAJA41,RAJA41,Indian Institute of Technology - indore
nishkarshsharma2004,nishkarshsharma2004,
varun-1728,varun-1728,Scaler School of Technology
uqAwIIpV13,uqAwIIpV13,
sanori,sanori,
half_blood-Prince,half_blood-Prince,
len1221,len1221,
sohelshk7,sohelshk7,
adoring-snyderloc,,
vishnu578,vishnu578,
Extra_Me,Extra_Me,
Anasmita_2005,Anasmita_2005,Haldia Institute Of Technology
nithish_kumar1807,nithish_kumar1807,SSN College of Engineering
yuchanhsiao,yuchanhsiao,
Aditya_Mauryaa,Aditya_Mauryaa, National Institute of Technology 
logiknest-RJ,logiknest-RJ,Academy of Technology
Gopal_hans,Gopal_hans,
nobisuke2025,deleted_user,
JJ5RE3siE8,JJ5RE3siE8,
exPlo_Rer,exPlo_Rer,
SaddlebackCollege,SaddlebackCollege,
Sagarika_Arun,Sagarika_Arun,
Glhgl2Nor8,Glhgl2Nor8,
SagarPatel98212,SagarPatel98212,
jadenpxrk,jadenpxrk,University of Toronto
w_SiD24,w_SiD24,Pune Institute of Computer Technology
baibhav_06,baibhav_06,
sheng-shou-shu-sheng,,
amrohit,amrohit,IIT
tanmef,,
vishal-bala,vishal-bala,
monukumar012,monukumar012,Meerut Institute of Technology
Anamika428,Anamika428,
khelli07,khelli07,
TIRTHA_DAS,TIRTHA_DAS,
aniuan,,
abdullahElkhteeb2002,abdullahElkhteeb2002,
xian-yu-u9,,
sandeepcool2036,sandeepcool2036,VIT Bhopal University
vigna-tej,vigna-tej,"National Institute of Technology, Andhra Pradesh"
g1go,g1go,
priyanshu_99981,priyanshu_99981,
CYCcc,CYCcc,
funny-i3enzg8p,,
Varun1305,Varun1305,
aayushsuthar2004,aayushsuthar2004,
drlt,drlt,
pikachu0007,pikachu0007,
CoderChatur,CoderChatur,
terminator6124,terminator6124,
drizzleL,drizzleL,
bluez-2,,
kanhaiya_k_bhardwaj,kanhaiya_k_bhardwaj,
aastshaikh,aastshaikh,
prabhat__jain,prabhat__jain,
EshwarKarthik,EshwarKarthik,chennai institute of technology
helltractor,,
pdanghuy03,pdanghuy03,
abhi_ji_ji,abhi_ji_ji,
i2everent-shirleytfv,,
winter_training,,
user5597bP,user5597bP,
rishi_dixit02,rishi_dixit02,
VioThane,VioThane,
SawanSingh7,SawanSingh7,
kartikkumarsingh159,kartikkumarsingh159,
OuterRidgeSavage,OuterRidgeSavage,
Prxsanna,Prxsanna,
grimreaper123,grimreaper123,
bhavit_vora,bhavit_vora,
user1320YI,user1320YI,
code_tal,code_tal,
priceless-hodgkinfox,,
Prayanshu97,Prayanshu97,
jatin_kumar2005,jatin_kumar2005,lovely professional university
josephshih13,josephshih13,
Anicetus_7,Anicetus_7,Vellore Institute of Technology
hustlixiang21,hustlixiang21,Carnegie Mellon University
eames,eames,
shamir0xe,shamir0xe,University of Tehran
JerryGu1,JerryGu1,
shivdeshpande2001,shivdeshpande2001,IIT Hyderabad
benno,benno,
le__programmeur,le__programmeur,
PAWAN7488,PAWAN7488,MALUANA AZAD NATIONAL INSTITUTE OF TECHNOLOGY
NotChetan_21,NotChetan_21,IIIT Naya Raipur
dhruvpasricha1,dhruvpasricha1,
i_piyushk_r,i_piyushk_r,
Shivam_Gupta-8,Shivam_Gupta-8,
Saksham0718,Saksham0718,
Pawan_Sharma99,Pawan_Sharma99,
akash_thakare,akash_thakare,College of Engineering Pune
RushabhShah20,RushabhShah20,K. J. Somaiya College of Engineering
santoshswansi,santoshswansi,
Nitish8281,Nitish8281,
i-sagar,i-sagar,
Devansh_6,Devansh_6,
wenjieyu93,wenjieyu93,
Akki_OOK,Akki_OOK,
eKF3yDTcTX,eKF3yDTcTX,
Prahasith,Prahasith,"Indiana Institute of Technology , Bombay"
jason7708,jason7708,National Chiao Tung University
abhayv290,abhayv290,UIET KANPUR
sayon29,sayon29,
srivastavashaurya4,srivastavashaurya4,
Jitendra_Kumar_24,Jitendra_Kumar_24,
hakonleung,,
the_avc,the_avc,
xoxo_,xoxo_,MS Ramaiah Institute of Institute of Technology
competent-saha0bx,,
harsh32200216,harsh32200216,
phuocdh2321,phuocdh2321,
Kartik_Bhanderi,Kartik_Bhanderi,
aditya___001,aditya___001,NIT Jamshedpur
Wzsssss,Wzsssss,University of Waterloo
mdnihal05,mdnihal05,
Road_To_Expert,Road_To_Expert,
pengwang-2,,
sboskovic,sboskovic,
faltu___,faltu___,
Tekko,Tekko,
abhinavnair132002,abhinavnair132002,
Harshitbro498,Harshitbro498,
MhmudSameh24,MhmudSameh24,
saivishwas2690,saivishwas2690,
smec_harsh,smec_harsh,
ZeratuuLL,ZeratuuLL,
salmanmirg,salmanmirg,
abiraljain2004,abiraljain2004,jabalpur engineering college
jainilj05,jainilj05,
pandafinix,pandafinix,IIT(ISM) DHANBAD
e2snNoFxpJ,e2snNoFxpJ,
hemanth4646k,hemanth4646k,
advait02c,advait02c,
mr6915tri8513,mr6915tri8513,
Code_Decode13,Code_Decode13,
feng-yu-7e,,
D_Anand_2005,D_Anand_2005,
optimus_prm,optimus_prm,
QJBpaaQZBD,QJBpaaQZBD,
Hlebushik,Hlebushik,
wenjieyu,wenjieYu,
ta-xue-xun-mei-z,,
troper,troper,
depnra1,depnra1,IIIT Jabalpur
pank_aj2271,pank_aj2271,
Akash_0P,Akash_0P,
Kapil_Yadav,Kapil_Yadav,
iiitalokk,iiitalokk,
pankajkapasiya29,pankajkapasiya29,
kishore881,kishore881,
wzl-stream,,
reassurance,reassurance,
Mehul_Gupta_019,Mehul_Gupta_019,
champion_-1,,
tyler_,tyler_,
publicCDN,publicCDN,
xswzaq44321,xswzaq44321,NTHU
krishsaini_777,krishsaini_777,BIT Mesra
aachaldhole22,aachaldhole22,Indian School of Mines
saumaygupta03,saumaygupta03,
utsav4504,utsav4504,IIIT Sonepat
ankitchauhan21,ankitchauhan21,NITB
DharmicDevX,DharmicDevX,
aayush_dalal9,aayush_dalal9,
govinddwivedi,govinddwivedi,IIIT JABALPUR
tree54145,tree54145,
rnfogDqn04,rnfogDqn04,
Saurabh_218,Saurabh_218,
suyashy,suyashy,Lakshmi Narain College of Technology
wonderful-heisenbergunj,,
brijmohangour895,brijmohangour895,
abhinov2144,abhinov2144,
arpan_bareja,arpan_bareja,Delhi Technological University
Gojou_Sensei,Gojou_Sensei,
flamboyant-shavvo2u,,
BlueCyclops-18,BlueCyclops-18,MNNIT-A
afterdisillusion,,
rudy_02,rudy_02,
riteshpy_,riteshpy_,Indian Institute of Information Technology Bhagalpur
ramakrishnamrk,ramakrishnamrk,
kdKzJr9Dl4,kdKzJr9Dl4,
hopeful-jacksonlct,,
run1512,run1512,
zhi-ge-z,,
BRM,BRM,
jiejieya,,
ingramliao,ingramliao,
hardik_kushwaha,hardik_kushwaha,
Guo_Jun,Guo_Jun,
anicontest,anicontest,
ishita_5062,ishita_5062,
RAZEEF_SHAIK,RAZEEF_SHAIK,NIT Silchar
Bellana_Yaswanth,Bellana_Yaswanth,"Indian Institute of Information Technology, Kalyani"
bhavika_alsani-27,bhavika_alsani-27,
sonubisht,sonubisht,
kalpha2000,kalpha2000,
priceless-i3osepss,,
pinku_deb,pinku_deb,North South University
S_Shishir,S_Shishir,
plusline,plusline,
AJ_127,AJ_127,Nirma University
Ishu_Code,Ishu_Code,"University Institute of technology, RGPV"
DoTheBestMayb,DoTheBestMayb,
Sai_145,Sai_145,ACE Engineering College
mrajneesh001,mrajneesh001,
mr360c00l,mr360c00l,"IIITDM, kurnool"
ShahidTK,ShahidTK,MNNIT ALLAHABAD
harishnandre,harishnandre,
lWyV43d2xI,lWyV43d2xI,
hakr2104,hakr2104,
Hardik_Aswal1303,Hardik_Aswal1303,Indian Institute of Technology- Goa
DDHCOdes,DDHCOdes,
resotto,resotto,
kxVusmxPqB,kxVusmxPqB,
blackblock,blackblock,NSUT
Dwiden17,Dwiden17,
tYD8JHAj6C,tYD8JHAj6C,
rbhd,,
theankitmishra,theankitmishra,Sobhasaria Group Of Institution 
PyTechie,PyTechie,Chaitanya Bharathi Institute of technology
mukulvasanth,mukulvasanth,
vaibhav108d,vaibhav108d,"LNCT Group Of Colleges , Bhopal"
kiyokoji,kiyokoji,
vibrant-blacktre,,
krishnasai1,krishnasai1,
abysamross,abysamross,IIT Bombay
wo-jiu-chang-chang-v,,
T_JAIWANTH,T_JAIWANTH,PES University
Giri_2507,Giri_2507,
sarvagya2545,sarvagya2545,"BITS Pilani, Hyderabad"
syam_115,syam_115,
hariom86,hariom86,
ramakrishna8633,ramakrishna8633,
Chandra_13,Chandra_13,
chandankumaryadav_se22a11_33,chandankumaryadav_se22a11_33,
neelmani_p999,neelmani_p999,GLA University
SlythPratham,SlythPratham,Scaler School Of Technology 
fate-4,,
sau111ya,sau111ya,
ShangqiYang,ShangqiYang,
guptagaurav7375,guptagaurav7375,
yashbhiwania772,yashbhiwania772,
Apej22,Apej22,
akh26,akh26,
shiyu_dev,shiyu_dev,
Nish1110,Nish1110,
chandra135711,chandra135711,
Tharun_03k,Tharun_03k,
AlsoMayankO7,AlsoMayankO7,Vellore Institute of Technology
Shubham_Tiwari55,Shubham_Tiwari55,National Institute of Technology Patna
happy-chatterjeettv,,
akbc,akbc,
qi-yu-xuan-ang-de-mao-zi,,
akhetaK,akhetaK,
tejashreev1804,tejashreev1804,
NOdw4jFdlw,NOdw4jFdlw,
XjE67mSH0k,XjE67mSH0k,Punjab Engineering College 
mcuallen,mcuallen,
_nilv_,_nilv_,
justAnotherAccount,justAnotherAccount,
sky_walker-x,,
_ajinkya17,_ajinkya17,
bharat_47,bharat_47,
navneetanand1,navneetanand1,
7MHvr8obCN,7MHvr8obCN,
rupeshkumarvs,rupeshkumarvs,
kpgsxnKQAA,kpgsxnKQAA,Birla Institute of Technology Mesra
Surajkasaudhan100,Surajkasaudhan100,
deepthidornala,deepthidornala,
fan-fan-fan-a9,,
allen_nie,allen_nie,
Ayush_Dubey,Ayush_Dubey,
vineetiwari,vineetiwari,IIIT SRI CITY
triplethread,triplethread,
Saiprasad_212925,Saiprasad_212925,
pudijagadesh07_,pudijagadesh07_,
vaibhavkale24,vaibhavkale24,
nanlai,nanlai,
ankit_24816,ankit_24816,
2XIl3LUgSn,2XIl3LUgSn,
dhruva26,dhruva26,RPTP Secondary School
kaushikankitsharma,kaushikankitsharma,
shou-zhong-guo-guang-2,,
Charanharsha,Charanharsha,"National Institute of Technology, Warangal"
adi_arr,adi_arr,DIT
Vsatwik30,Vsatwik30,
AdityaSirsalkar,AdityaSirsalkar,IIIT Allahabad
tlh65,tlh65,
sharanyaswant,sharanyaswant,
ankit_2319,ankit_2319,
adiroy2,adiroy2,Jaypee Institute of Information Technology
Pablo_Z,Pablo_Z,
zeningc,zeningc,Yale University
shanky74022,shanky74022,
aditya767718,aditya767718,
badalraj444,badalraj444,
vardan_malik,vardan_malik,Indiana University--Bloomington
sudarshan_gampa,sudarshan_gampa,
fatalme,fatalme,
khanna_shivang,khanna_shivang,
Krishan-kant-sharma,Krishan-kant-sharma,G L Bajaj Group of Institutions
Yuvadarshan,Yuvadarshan,
Alex_8468,Alex_8468,Graphic Era Hill University 
dhruvsinghal0902,dhruvsinghal0902,
hao-han-h,,
nigam9519,nigam9519,
Ankan_03_palai,Ankan_03_palai,
kevintan0520,,
sweet-shavvjnx,,
Sivani_Komatineni,Sivani_Komatineni,
user5417bd,user5417bd,
user7586xV,user7586xV,
Ashank_001,Ashank_001,
noonebhargav,noonebhargav,
destiny169,destiny169,
tang-ren-zi-he-chu-lai,,
luyangg,luyangg,Georgia Institute of Technology
coderamrish,coderamrish,Narula institute of technology
sdliuyuzhi,sdliuyuzhi,
gracious-tu8ey,,
wangshi-2,,
AmAn270524,AmAn270524,LNMIIT
vnvarad_30,vnvarad_30,
Shiva_kumar_Keesari,Shiva_kumar_Keesari,
TK0GtID7HN,TK0GtID7HN,
inarace,inarace,
jmucc314,jmucc314,New Jersey Institute of Technology
lokikumar,lokikumar,Shiv Nadar University Chennai
keshavMittal004,keshavMittal004,
Debangshu_M,Debangshu_M,
yuvi_2005,yuvi_2005,
Farmaan_ansari,Farmaan_ansari,JAMIA MILIA ISLAMIA
Mitpro,Mitpro,
vishnuchaithanya10,vishnuchaithanya10,
Codeingg,Codeingg,Jadavpur University
Reshal_Kashyap,Reshal_Kashyap,
anshika_mogha,anshika_mogha,
LSG_2320,LSG_2320,
mayurranjan96,mayurranjan96,
potatoArmy,potatoArmy,
Piyush-Sagar,Piyush-Sagar,
arnvvv,arnvvv,
mayankbindal435,mayankbindal435,
whydunit,,
abhishekatxeno,abhishekatxeno,
6ZiKWBRApj,6ZiKWBRApj,
_siddHANT7744_,_siddHANT7744_,NIT Jamshedpur
mishram19,mishram19,
child70370636,child70370636,
Quar,Quar,
zxc23314063zxc,zxc23314063zxc,
SandeepRaoSirikonda,SandeepRaoSirikonda,Keshav Memorial Institute of Technology
mayukha_20,mayukha_20,
royalrajput04,royalrajput04,NIT Durgapur
peichaoD,peichaoD,
SMaitra006,SMaitra006,
Shiv_Kaushik,Shiv_Kaushik,Indian Institute of Information Technology Lucknow
bhaveshrode,bhaveshrode,
sjha55340,sjha55340,
sanish1212,sanish1212,Lovely Professional University
Omega515,Omega515,UGTU
Aafreen_Sh18,Aafreen_Sh18,
Prasoon_Gupta2003,Prasoon_Gupta2003,"Institue of Engineering and Technology,Lucknow"
durjoydutta,durjoydutta,
shivammm21,shivammm21,Savitribai Phule Pune University
dreadolisk,dreadolisk,SundarSTEM School
ARJUNVANGALA,ARJUNVANGALA,
capable_average,capable_average,IIT Bhilai
Shikhar_1,Shikhar_1,
elsaliang,elsaliang,
AnishVardhan,AnishVardhan,
dhuamanilu,dhuamanilu,
